Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  [37] __static_initialization_and_destruction_0(int, int) [135] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::length() const [159] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy_chars(char*, char*, char*)
 [129] timestamp()            [52] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [33] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char const*>(char const*, char const*, std::__false_type)
   [6] lcePrezzaAdv::fingerprintTo(unsigned long) [64] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::capacity() const [43] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char*>(char*, char*, std::__false_type)
   [3] lcePrezzaAdv::fingerprintExp(unsigned long, int) [126] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const [124] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator()
  [16] lcePrezzaAdv::calculatePowers() [167] std::ios_base::getloc() const [29] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::append(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  [12] lcePrezzaAdv::calculateFingerprints() [150] std::allocator<unsigned long>::allocator() [128] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data(char*)
   [2] lcePrezzaAdv::lce(unsigned long, unsigned long) [151] std::allocator<unsigned long>::~allocator() [63] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy(char*, char const*, unsigned long)
  [15] lcePrezzaAdv::getChar(unsigned long) [90] unsigned long* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<unsigned long>(unsigned long const*, unsigned long const*, unsigned long*) [30] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_append(char const*, unsigned long)
   [8] lcePrezzaAdv::getBlock(unsigned long) [65] std::char_traits<char>::copy(char*, char const*, unsigned long) [139] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create(unsigned long&, unsigned long)
  [10] lcePrezzaAdv::lcePrezzaAdv(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [56] std::char_traits<char>::assign(char&, char const&) [62] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_length(unsigned long)
 [164] lcePrezzaAdv::~lcePrezzaAdv() [116] std::char_traits<char>::length(char const*) [169] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned long, unsigned long, char const*, unsigned long)
  [40] lceDataStructure::lceDataStructure() [97] void std::_Destroy_aux<true>::__destroy<unsigned long*>(unsigned long*, unsigned long*) [45] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
 [143] lceDataStructure::~lceDataStructure() [104] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_allocate(unsigned long) [34] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(char const*, std::allocator<char> const&)
 [144] util::getLow64BitPrime() [152] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::_Vector_impl() [44] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
 [140] util::inputErrorHandling(std::basic_ifstream<char, std::char_traits<char> >*) [153] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::~_Vector_impl() [39] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string()
 [145] util::calculateSizeOfInputFile(std::basic_ifstream<char, std::char_traits<char> >*) [98] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate(unsigned long*, unsigned long) [113] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::~basic_string()
 [134] __gnu_cxx::new_allocator<char>::deallocate(char*, unsigned long) [86] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_get_Tp_allocator() [73] std::__cxx11::stoi(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*, int)
 [130] __gnu_cxx::new_allocator<char>::allocate(unsigned long, void const*) [154] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_base() [121] std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag)
 [101] __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [155] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::~_Vector_base() [160] std::iterator_traits<char*>::difference_type std::__distance<char*>(char*, char*, std::random_access_iterator_tag)
 [102] __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [82] std::move_iterator<unsigned long*>::move_iterator(unsigned long*) [60] char const* std::__addressof<char const>(char const&)
  [67] void __gnu_cxx::new_allocator<unsigned long>::construct<unsigned long, unsigned long>(unsigned long*, unsigned long&&) [59] std::pointer_traits<char const*>::pointer_to(char const&) [114] char* std::__addressof<char>(char&)
 [146] __gnu_cxx::new_allocator<unsigned long>::new_allocator() [110] std::pointer_traits<char*>::pointer_to(char&) [83] decltype (__miter_base(({parm#1}.base)())) std::__miter_base<unsigned long*>(std::move_iterator<unsigned long*>)
 [147] __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [136] std::allocator_traits<std::allocator<char> >::deallocate(std::allocator<char>&, char*, unsigned long) [84] unsigned long* std::__miter_base<unsigned long*>(unsigned long*)
 [148] __gnu_cxx::__alloc_traits<std::allocator<char> >::_S_select_on_copy(std::allocator<char> const&) [156] std::allocator_traits<std::allocator<char> >::select_on_container_copy_construction(std::allocator<char> const&) [79] unsigned long* std::__niter_base<unsigned long*>(unsigned long*)
 [117] bool __gnu_cxx::__is_null_pointer<char const>(char const*) [131] std::allocator_traits<std::allocator<char> >::allocate(std::allocator<char>&, unsigned long) [93] unsigned long* std::__copy_move_a<true, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*)
 [149] bool __gnu_cxx::__is_null_pointer<char>(char*) [127] std::allocator_traits<std::allocator<char> >::max_size(std::allocator<char> const&) [94] unsigned long* std::__copy_move_a2<true, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*)
  [55] __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::__normal_iterator(unsigned long* const&) [105] std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [95] unsigned long* std::uninitialized_copy<std::move_iterator<unsigned long*>, unsigned long*>(std::move_iterator<unsigned long*>, std::move_iterator<unsigned long*>, unsigned long*)
  [68] int __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int) [106] std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [122] std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&)
 [103] __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::difference_type __gnu_cxx::operator-<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > const&, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > const&) [91] std::allocator_traits<std::allocator<unsigned long> >::max_size(std::allocator<unsigned long> const&) [161] std::iterator_traits<char*>::iterator_category std::__iterator_category<char*>(char* const&)
   [7] lcePrezza::fingerprintTo(unsigned long) [72] void std::allocator_traits<std::allocator<unsigned long> >::construct<unsigned long, unsigned long>(std::allocator<unsigned long>&, unsigned long*, unsigned long&&) [25] unsigned long* std::__uninitialized_copy_a<std::move_iterator<unsigned long*>, unsigned long*, unsigned long>(std::move_iterator<unsigned long*>, std::move_iterator<unsigned long*>, unsigned long*, std::allocator<unsigned long>&)
   [5] lcePrezza::fingerprintExp(unsigned long, int) [168] std::ostreambuf_iterator<char, std::char_traits<char> >::ostreambuf_iterator(std::basic_streambuf<char, std::char_traits<char> >*) [85] std::move_iterator<unsigned long*> std::__make_move_if_noexcept_iterator<unsigned long, std::move_iterator<unsigned long*> >(unsigned long*)
  [17] lcePrezza::calculatePowers() [92] unsigned long* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<unsigned long*>, unsigned long*>(std::move_iterator<unsigned long*>, std::move_iterator<unsigned long*>, unsigned long*) [26] unsigned long* std::__uninitialized_move_if_noexcept_a<unsigned long*, unsigned long*, std::allocator<unsigned long> >(unsigned long*, unsigned long*, unsigned long*, std::allocator<unsigned long>&)
  [13] lcePrezza::calculateFingerprints() [157] std::fpos<__mbstate_t>::fpos(long) [108] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
   [4] lcePrezza::lce(unsigned long, unsigned long) [21] unsigned long& std::vector<unsigned long, std::allocator<unsigned long> >::emplace_back<unsigned long>(unsigned long&&) [96] unsigned long* std::copy<std::move_iterator<unsigned long*>, unsigned long*>(std::move_iterator<unsigned long*>, std::move_iterator<unsigned long*>, unsigned long*)
  [14] lcePrezza::getChar(unsigned long) [22] void std::vector<unsigned long, std::allocator<unsigned long> >::_M_realloc_insert<unsigned long>(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long&&) [162] __gnu_cxx::__enable_if<std::__is_integer<unsigned long>::__value, double>::__type std::log2<unsigned long>(unsigned long)
   [9] lcePrezza::getBlock(unsigned long) [66] std::vector<unsigned long, std::allocator<unsigned long> >::end() [170] std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
  [11] lcePrezza::lcePrezza(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [24] std::vector<unsigned long, std::allocator<unsigned long> >::back() [133] std::remove_reference<std::allocator<char>&>::type&& std::move<std::allocator<char>&>(std::allocator<char>&)
 [165] lcePrezza::~lcePrezza() [107] std::vector<unsigned long, std::allocator<unsigned long> >::begin() [74] std::remove_reference<unsigned long&>::type&& std::move<unsigned long&>(unsigned long&)
 [118] __gnu_cxx::new_allocator<char>::max_size() const [20] std::vector<unsigned long, std::allocator<unsigned long> >::push_back(unsigned long&&) [53] unsigned long&& std::forward<unsigned long>(std::remove_reference<unsigned long>::type&)
  [87] __gnu_cxx::new_allocator<unsigned long>::max_size() const [158] std::vector<unsigned long, std::allocator<unsigned long> >::vector() [99] void std::_Destroy<unsigned long*>(unsigned long*, unsigned long*)
  [80] __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::base() const [27] std::vector<unsigned long, std::allocator<unsigned long> >::~vector() [100] void std::_Destroy<unsigned long*, unsigned long>(unsigned long*, unsigned long*, std::allocator<unsigned long>&)
  [69] __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::operator*() const [19] std::vector<unsigned long, std::allocator<unsigned long> >::operator[](unsigned long) [123] std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*)
  [70] __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::operator-(long) const [137] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_destroy(unsigned long) [163] std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*)
  [88] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_get_Tp_allocator() const [109] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose() [171] std::_Put_time<char> std::put_time<char>(tm const*, char const*)
  [81] std::move_iterator<unsigned long*>::base() const [132] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_capacity(unsigned long) [61] char const* std::addressof<char const>(char const&)
 [166] std::ostreambuf_iterator<char, std::char_traits<char> >::failed() const [138] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::_Alloc_hider(char*, std::allocator<char>&&) [115] char* std::addressof<char>(char&)
 [141] std::fpos<__mbstate_t>::operator long() const [119] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::_Alloc_hider(char*, std::allocator<char> const&) [172] std::basic_ostream<char, std::char_traits<char> >& std::operator<< <char, std::char_traits<char> >(std::basic_ostream<char, std::char_traits<char> >&, std::_Put_time<char>)
  [35] std::vector<unsigned long, std::allocator<unsigned long> >::_M_check_len(unsigned long, char const*) const [111] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::~_Alloc_hider() [142] std::operator|(std::_Ios_Openmode, std::_Ios_Openmode)
  [18] std::vector<unsigned long, std::allocator<unsigned long> >::size() const [31] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*) [28] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  [89] std::vector<unsigned long, std::allocator<unsigned long> >::max_size() const [32] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [75] __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Range_chk::_S_chk(long, std::integral_constant<bool, true>)
  [57] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local() const [41] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*) [76] __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::_Save_errno()
  [58] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() const [42] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [77] __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::~_Save_errno()
 [125] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() const [112] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() [78] operator new(unsigned long, void*)
  [54] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [23] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long) [1] main
